,F,initialLearningRate,learningRateDecay,regularization,momentum,min_train_loss,min_val_loss
347,9,0.04,0.1,0.02,0.99,1.0218108710389975,1.1461506467867812
348,9,0.05,0.01,0.0,0.5,0.9319993870699937,1.137889642982231
349,9,0.05,0.01,0.0,0.99,0.9867166210187445,1.1311715672906724
350,9,0.05,0.01,0.01,0.5,0.9368447194467217,1.136764193504302
351,9,0.05,0.01,0.01,0.99,1.0044870784166904,1.1456464118310452
352,9,0.05,0.01,0.02,0.5,0.9814855074423003,1.1385325436485847
353,9,0.05,0.01,0.02,0.99,1.0183096522423292,1.1376830763121737
354,9,0.05,0.1,0.0,0.5,0.9666110542800129,1.1310869762370908
355,9,0.05,0.1,0.0,0.99,1.0183210782390406,1.1494635676510598
356,9,0.05,0.1,0.01,0.5,1.000460359324448,1.1347767173334855
357,9,0.05,0.1,0.01,0.99,1.0084152704266787,1.14642141092766
358,9,0.05,0.1,0.02,0.5,0.9963182460939753,1.1317925240644562
359,9,0.05,0.1,0.02,0.99,1.0244972652210425,1.134429693454588
360,9,0.1,0.01,0.0,0.5,0.9117005298950188,1.1508408435326414
361,9,0.1,0.01,0.0,0.99,0.9933609788499704,1.1577224942874509
